ip,eventtimestamp,devicetype,event_type,product_type,userid,globalseq,prevglobalseq
66.249.1.68,1661891656335,mobile,add_to_cart,laptops,17654499,3057515,3057514
66.249.1.68,1661891656335,mobile,product_catalog,N/A,17654499,3057516,3057515
66.249.1.68,1661891656335,mobile,home_page,N/A,17654499,3057517,3057516
66.249.1.68,1661891656335,mobile,product_catalog,N/A,17654499,3057518,3057517
66.249.1.68,1661891656335,mobile,product_detail,soundbars,17654499,3057519,3057518
66.249.1.68,1661891656335,mobile,product_catalog,N/A,17654499,3057520,3057519
66.249.1.68,1661891656335,mobile,home_page,N/A,17654499,3057521,3057520
66.249.1.68,1661891656335,mobile,product_catalog,N/A,17654499,3057522,3057521
66.249.1.68,1661891656335,mobile,product_detail,cd players,17654499,3057523,3057522
66.249.1.68,1661891656335,mobile,add_to_cart,cd players,17654499,3057524,3057523
66.249.1.68,1661891656335,mobile,remove_from_cart,cd players,17654499,3057525,3057524
66.249.1.68,1661891656335,mobile,,,17654499,3057526,3057525
66.249.1.248,1661891656359,tablet,home_page,N/A,17655331,3057527,3057329
66.249.1.248,1661891656359,tablet,product_catalog,N/A,17655331,3057528,3057527
66.249.1.248,1661891656359,tablet,product_detail,video games,17655331,3057529,3057528
66.249.1.248,1661891656359,tablet,product_catalog,N/A,17655331,3057530,3057529
66.249.1.59,1661891656364,computer,home_page,N/A,17656414,3057535,3057455
66.249.1.248,1661891656359,tablet,product_detail,video games,17655331,3057531,3057530
66.249.1.248,1661891656360,tablet,add_to_cart,video games,17655331,3057532,3057531
66.249.1.55,1661891656367,mobile,home_page,N/A,17657662,3057669,3057499
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057672,3057669
66.249.1.55,1661891656367,mobile,home_page,N/A,17657662,3057674,3057672
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057677,3057674
66.249.1.55,1661891656367,mobile,product_detail,cameras,17657662,3057679,3057677
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057681,3057679
66.249.1.55,1661891656367,mobile,home_page,N/A,17657662,3057682,3057681
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057684,3057682
66.249.1.55,1661891656367,mobile,product_detail,cameras,17657662,3057686,3057684
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057689,3057686
66.249.1.55,1661891656367,mobile,home_page,N/A,17657662,3057690,3057689
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057692,3057690
66.249.1.55,1661891656367,mobile,home_page,N/A,17657662,3057694,3057692
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057697,3057694
66.249.1.55,1661891656367,mobile,product_detail,cameras,17657662,3057699,3057697
66.249.1.59,1661891656364,computer,product_catalog,N/A,17656414,3057536,3057535
66.249.1.59,1661891656364,computer,home_page,N/A,17656414,3057537,3057536
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057538,3057537
66.249.1.248,1661891656360,tablet,remove_from_cart,video games,17655331,3057533,3057532
66.249.1.248,1661891656360,tablet,,,17655331,3057534,3057533
66.249.1.55,1661891656367,mobile,add_to_cart,cameras,17657662,3057700,3057699
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057702,3057700
66.249.1.55,1661891656367,mobile,product_detail,cameras,17657662,3057703,3057702
66.249.1.59,1661891656365,computer,product_detail,soundbars,17656414,3057539,3057538
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057540,3057539
66.249.1.55,1661891656367,mobile,add_to_cart,cameras,17657662,3057704,3057703
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057705,3057704
66.249.1.55,1661891656367,mobile,product_detail,laptops,17657662,3057706,3057705
66.249.1.55,1661891656367,mobile,product_catalog,N/A,17657662,3057707,3057706
66.249.1.55,1661891656367,mobile,product_detail,soundbars,17657662,3057708,3057707
66.249.1.55,1661891656368,mobile,product_catalog,N/A,17657662,3057709,3057708
66.249.1.55,1661891656368,mobile,product_detail,cell phones,17657662,3057710,3057709
66.249.1.55,1661891656368,mobile,product_catalog,N/A,17657662,3057711,3057710
66.249.1.55,1661891656368,mobile,product_detail,AirPods,17657662,3057712,3057711
66.249.1.55,1661891656368,mobile,add_to_cart,AirPods,17657662,3057713,3057712
66.249.1.55,1661891656368,mobile,order,AirPods,17657662,3057714,3057713
66.249.1.55,1661891656368,mobile,order_checkout,AirPods,17657662,3057715,3057714
66.249.1.55,1661891656368,mobile,,,17657662,3057716,3057715
66.249.1.59,1661891656365,computer,product_detail,cameras,17656414,3057541,3057540
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057542,3057541
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057543,3057542
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057544,3057543
66.249.1.59,1661891656365,computer,product_detail,video games,17656414,3057545,3057544
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057546,3057545
66.249.1.59,1661891656365,computer,product_detail,cell phones,17656414,3057547,3057546
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057548,3057547
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057549,3057548
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057550,3057549
66.249.1.59,1661891656365,computer,product_detail,laptops,17656414,3057551,3057550
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057552,3057551
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057553,3057552
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057554,3057553
66.249.1.59,1661891656365,computer,product_detail,laptops,17656414,3057555,3057554
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057556,3057555
66.249.1.59,1661891656365,computer,product_detail,ear phones,17656414,3057557,3057556
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057558,3057557
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057559,3057558
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057560,3057559
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057561,3057560
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057562,3057561
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057563,3057562
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057564,3057563
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057565,3057564
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057566,3057565
66.249.1.59,1661891656365,computer,product_detail,ear phones,17656414,3057567,3057566
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057568,3057567
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057569,3057568
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057570,3057569
66.249.1.59,1661891656365,computer,product_detail,soundbars,17656414,3057571,3057570
66.249.1.59,1661891656365,computer,add_to_cart,soundbars,17656414,3057572,3057571
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057573,3057572
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057574,3057573
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057575,3057574
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057576,3057575
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057577,3057576
66.249.1.59,1661891656365,computer,home_page,N/A,17656414,3057578,3057577
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057579,3057578
66.249.1.59,1661891656365,computer,product_detail,laptops,17656414,3057580,3057579
66.249.1.59,1661891656365,computer,add_to_cart,laptops,17656414,3057581,3057580
66.249.1.59,1661891656365,computer,order,laptops,17656414,3057582,3057581
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057583,3057582
66.249.1.59,1661891656365,computer,product_detail,video games,17656414,3057584,3057583
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057585,3057584
66.249.1.59,1661891656365,computer,product_detail,soundbars,17656414,3057586,3057585
66.249.1.59,1661891656365,computer,add_to_cart,soundbars,17656414,3057587,3057586
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057588,3057587
66.249.1.59,1661891656365,computer,product_detail,video games,17656414,3057589,3057588
66.249.1.59,1661891656365,computer,add_to_cart,video games,17656414,3057590,3057589
66.249.1.59,1661891656365,computer,remove_from_cart,video games,17656414,3057591,3057590
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057592,3057591
66.249.1.59,1661891656365,computer,product_detail,soundbars,17656414,3057593,3057592
66.249.1.59,1661891656365,computer,product_catalog,N/A,17656414,3057594,3057593
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057595,3057594
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057596,3057595
66.249.1.59,1661891656366,computer,product_detail,video games,17656414,3057597,3057596
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057598,3057597
66.249.1.59,1661891656366,computer,product_detail,laptops,17656414,3057599,3057598
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057600,3057599
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057601,3057600
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057602,3057601
66.249.1.59,1661891656366,computer,product_detail,AirPods,17656414,3057603,3057602
66.249.1.59,1661891656366,computer,add_to_cart,AirPods,17656414,3057604,3057603
66.249.1.59,1661891656366,computer,order,AirPods,17656414,3057605,3057604
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057606,3057605
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057607,3057606
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057608,3057607
66.249.1.59,1661891656366,computer,product_detail,cell phones,17656414,3057609,3057608
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057610,3057609
66.249.1.59,1661891656366,computer,product_detail,video games,17656414,3057611,3057610
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057612,3057611
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057613,3057612
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057614,3057613
66.249.1.59,1661891656366,computer,product_detail,AirPods,17656414,3057615,3057614
66.249.1.59,1661891656366,computer,add_to_cart,AirPods,17656414,3057616,3057615
66.249.1.59,1661891656366,computer,order,AirPods,17656414,3057617,3057616
66.249.1.59,1661891656366,computer,remove_from_cart,AirPods,17656414,3057618,3057617
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057619,3057618
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057620,3057619
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057621,3057620
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057622,3057621
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057623,3057622
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057624,3057623
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057625,3057624
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057626,3057625
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057627,3057626
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057628,3057627
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057629,3057628
66.249.1.59,1661891656366,computer,product_detail,laptops,17656414,3057630,3057629
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057631,3057630
66.249.1.59,1661891656366,computer,product_detail,cd players,17656414,3057632,3057631
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057633,3057632
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057634,3057633
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057635,3057634
66.249.1.59,1661891656366,computer,product_detail,ear phones,17656414,3057636,3057635
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057637,3057636
66.249.1.59,1661891656366,computer,product_detail,video games,17656414,3057638,3057637
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057639,3057638
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057640,3057639
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057641,3057640
66.249.1.59,1661891656366,computer,product_detail,cameras,17656414,3057642,3057641
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057643,3057642
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057644,3057643
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057645,3057644
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057646,3057645
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057647,3057646
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057648,3057647
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057649,3057648
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057650,3057649
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057651,3057650
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057652,3057651
66.249.1.59,1661891656366,computer,product_catalog,N/A,17656414,3057653,3057652
66.249.1.59,1661891656366,computer,home_page,N/A,17656414,3057654,3057653
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057655,3057654
66.249.1.59,1661891656367,computer,home_page,N/A,17656414,3057656,3057655
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057657,3057656
66.249.1.59,1661891656367,computer,product_detail,laptops,17656414,3057658,3057657
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057659,3057658
66.249.1.59,1661891656367,computer,product_detail,laptops,17656414,3057660,3057659
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057661,3057660
66.249.1.59,1661891656367,computer,home_page,N/A,17656414,3057662,3057661
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057663,3057662
66.249.1.59,1661891656367,computer,home_page,N/A,17656414,3057664,3057663
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057665,3057664
66.249.1.59,1661891656367,computer,product_detail,video games,17656414,3057666,3057665
66.249.1.59,1661891656367,computer,add_to_cart,video games,17656414,3057667,3057666
66.249.1.59,1661891656367,computer,order,video games,17656414,3057668,3057667
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057670,3057668
66.249.1.59,1661891656367,computer,home_page,N/A,17656414,3057671,3057670
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057673,3057671
66.249.1.59,1661891656367,computer,product_detail,laptops,17656414,3057675,3057673
66.249.1.59,1661891656367,computer,add_to_cart,laptops,17656414,3057676,3057675
66.249.1.59,1661891656367,computer,remove_from_cart,laptops,17656414,3057678,3057676
66.249.1.59,1661891656367,computer,product_detail,cell phones,17656414,3057680,3057678
66.249.1.59,1661891656367,computer,add_to_cart,cell phones,17656414,3057683,3057680
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057685,3057683
66.249.1.59,1661891656367,computer,product_detail,cell phones,17656414,3057687,3057685
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057688,3057687
66.249.1.59,1661891656367,computer,product_detail,video games,17656414,3057691,3057688
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057693,3057691
66.249.1.59,1661891656367,computer,product_detail,cameras,17656414,3057695,3057693
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057696,3057695
66.249.1.59,1661891656367,computer,home_page,N/A,17656414,3057698,3057696
66.249.1.59,1661891656367,computer,product_catalog,N/A,17656414,3057701,3057698
66.249.1.59,1661891656368,computer,product_detail,cameras,17656414,3057717,3057701
66.249.1.59,1661891656368,computer,product_catalog,N/A,17656414,3057718,3057717
66.249.1.59,1661891656368,computer,product_detail,video games,17656414,3057719,3057718
66.249.1.59,1661891656368,computer,add_to_cart,video games,17656414,3057720,3057719
66.249.1.59,1661891656368,computer,order,video games,17656414,3057721,3057720
66.249.1.59,1661891656368,computer,order_checkout,video games,17656414,3057722,3057721
66.249.1.59,1661891656368,computer,,,17656414,3057723,3057722
66.249.1.157,1661891656386,mobile,home_page,N/A,17658628,3057724,3057482
